time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+7.250000e+00,+0.000000e+00,+5.639933e+01,+7.197155e-01,+1.824712e+01,+8.376547e-03,+1.097993e+00,-9.149462e-03,+1.875888e-02,-4.333639e-03,+7.076857e-04,+2.994479e-03,-6.562368e-03,+5.001999e-02,-6.782474e-03,-6.246009e-04,+5.533272e-03,+4.077461e+01,+4.080526e+01,+4.071637e+01,+4.074943e+01,+1.892358e-02,+1.919903e-02,+1.954198e-02,+1.980794e-02,+4.083721e+02,
+7.260000e+00,+0.000000e+00,+5.658180e+01,+7.232274e-01,+1.825805e+01,+8.360208e-03,+1.087175e+00,-9.221245e-03,+1.876555e-02,-4.303713e-03,+6.946319e-04,+2.993783e-03,-6.530141e-03,+4.993130e-02,-6.750274e-03,-6.191426e-04,+5.511989e-03,+4.079689e+01,+4.082590e+01,+4.073896e+01,+4.077032e+01,+1.893492e-02,+1.919197e-02,+1.954897e-02,+1.979663e-02,+4.050504e+02,
+7.270000e+00,+0.000000e+00,+5.676439e+01,+7.267424e-01,+1.826887e+01,+8.343568e-03,+1.076366e+00,-9.290832e-03,+1.877209e-02,-4.273790e-03,+6.815516e-04,+2.993738e-03,-6.498059e-03,+4.984275e-02,-6.718197e-03,-6.137055e-04,+5.490786e-03,+4.081893e+01,+4.084629e+01,+4.076131e+01,+4.079098e+01,+1.894628e-02,+1.918494e-02,+1.955597e-02,+1.978534e-02,+4.017313e+02,
+7.280000e+00,+0.000000e+00,+5.694708e+01,+7.302605e-01,+1.827959e+01,+8.326659e-03,+1.065566e+00,-9.358567e-03,+1.877850e-02,-4.243865e-03,+6.684079e-04,+2.994078e-03,-6.466129e-03,+4.975432e-02,-6.686241e-03,-6.082887e-04,+5.469663e-03,+4.084073e+01,+4.086645e+01,+4.078341e+01,+4.081140e+01,+1.895767e-02,+1.917792e-02,+1.956298e-02,+1.977407e-02,+3.984147e+02,
+7.290000e+00,+0.000000e+00,+5.712988e+01,+7.337817e-01,+1.829019e+01,+8.309516e-03,+1.054776e+00,-9.424671e-03,+1.878478e-02,-4.213935e-03,+6.551939e-04,+2.994478e-03,-6.434357e-03,+4.966600e-02,-6.654404e-03,-6.028915e-04,+5.448621e-03,+4.086229e+01,+4.088637e+01,+4.080528e+01,+4.083157e+01,+1.896907e-02,+1.917091e-02,+1.957001e-02,+1.976281e-02,+3.951012e+02,
+7.300000e+00,+0.000000e+00,+5.731278e+01,+7.373059e-01,+1.830069e+01,+8.292167e-03,+1.043999e+00,-9.488754e-03,+1.879094e-02,-4.184001e-03,+6.419335e-04,+2.994609e-03,-6.402742e-03,+4.957775e-02,-6.622684e-03,-5.975135e-04,+5.427657e-03,+4.088361e+01,+4.090604e+01,+4.082690e+01,+4.085150e+01,+1.898048e-02,+1.916389e-02,+1.957704e-02,+1.975156e-02,+3.917908e+02,
+7.310000e+00,+0.000000e+00,+5.749579e+01,+7.408331e-01,+1.831108e+01,+8.274635e-03,+1.033233e+00,-9.551599e-03,+1.879696e-02,-4.154068e-03,+6.286785e-04,+2.994192e-03,-6.371280e-03,+4.948956e-02,-6.591080e-03,-5.921550e-04,+5.406770e-03,+4.090469e+01,+4.092548e+01,+4.084829e+01,+4.087119e+01,+1.899188e-02,+1.915686e-02,+1.958407e-02,+1.974030e-02,+3.884838e+02,
+7.320000e+00,+0.000000e+00,+5.767890e+01,+7.443633e-01,+1.832136e+01,+8.256926e-03,+1.022480e+00,-9.613660e-03,+1.880285e-02,-4.124141e-03,+6.155000e-04,+2.993044e-03,-6.339962e-03,+4.940142e-02,-6.559587e-03,-5.868163e-04,+5.385955e-03,+4.092553e+01,+4.094467e+01,+4.086944e+01,+4.089064e+01,+1.900325e-02,+1.914982e-02,+1.959109e-02,+1.972904e-02,+3.851802e+02,
+7.330000e+00,+0.000000e+00,+5.786212e+01,+7.478963e-01,+1.833153e+01,+8.239032e-03,+1.011738e+00,-9.674458e-03,+1.880862e-02,-4.094230e-03,+6.024757e-04,+2.991109e-03,-6.308779e-03,+4.931331e-02,-6.528206e-03,-5.814981e-04,+5.365210e-03,+4.094612e+01,+4.096362e+01,+4.089034e+01,+4.090985e+01,+1.901460e-02,+1.914277e-02,+1.959809e-02,+1.971777e-02,+3.818800e+02,
+7.340000e+00,+0.000000e+00,+5.804543e+01,+7.514322e-01,+1.834160e+01,+8.220929e-03,+1.001008e+00,-9.734743e-03,+1.881426e-02,-4.064341e-03,+5.896771e-04,+2.988468e-03,-6.277717e-03,+4.922524e-02,-6.496935e-03,-5.762008e-04,+5.344533e-03,+4.096648e+01,+4.098232e+01,+4.091101e+01,+4.092881e+01,+1.902590e-02,+1.913570e-02,+1.960506e-02,+1.970648e-02,+3.785831e+02,
+7.350000e+00,+0.000000e+00,+5.822885e+01,+7.549708e-01,+1.835156e+01,+8.202585e-03,+9.902863e-01,-9.793537e-03,+1.881978e-02,-4.034480e-03,+5.771580e-04,+2.985325e-03,-6.246766e-03,+4.913721e-02,-6.465773e-03,-5.709251e-04,+5.323923e-03,+4.098659e+01,+4.100079e+01,+4.093143e+01,+4.094754e+01,+1.903716e-02,+1.912863e-02,+1.961200e-02,+1.969519e-02,+3.752895e+02,
+7.360000e+00,+0.000000e+00,+5.841236e+01,+7.585122e-01,+1.836141e+01,+8.183960e-03,+9.795735e-01,-9.850814e-03,+1.882517e-02,-4.004651e-03,+5.649452e-04,+2.981977e-03,-6.215920e-03,+4.904924e-02,-6.434722e-03,-5.656721e-04,+5.303377e-03,+4.100646e+01,+4.101901e+01,+4.095161e+01,+4.096602e+01,+1.904838e-02,+1.912156e-02,+1.961892e-02,+1.968390e-02,+3.719987e+02,
+7.370000e+00,+0.000000e+00,+5.859598e+01,+7.620563e-01,+1.837115e+01,+8.165016e-03,+9.688665e-01,-9.906269e-03,+1.883045e-02,-3.974855e-03,+5.530342e-04,+2.978759e-03,-6.185175e-03,+4.896134e-02,-6.403780e-03,-5.604425e-04,+5.282895e-03,+4.102608e+01,+4.103699e+01,+4.097155e+01,+4.098427e+01,+1.905957e-02,+1.911451e-02,+1.962581e-02,+1.967261e-02,+3.687104e+02,
+7.380000e+00,+0.000000e+00,+5.877969e+01,+7.656031e-01,+1.838079e+01,+8.145719e-03,+9.581651e-01,-9.959864e-03,+1.883561e-02,-3.945089e-03,+5.413896e-04,+2.975992e-03,-6.154528e-03,+4.887353e-02,-6.372949e-03,-5.552364e-04,+5.262476e-03,+4.104547e+01,+4.105473e+01,+4.099124e+01,+4.100228e+01,+1.907075e-02,+1.910748e-02,+1.963267e-02,+1.966134e-02,+3.654244e+02,
+7.390000e+00,+0.000000e+00,+5.896349e+01,+7.691525e-01,+1.839032e+01,+8.126048e-03,+9.474677e-01,-1.001159e-02,+1.884066e-02,-3.915346e-03,+5.299512e-04,+2.973932e-03,-6.123986e-03,+4.878583e-02,-6.342228e-03,-5.500532e-04,+5.242121e-03,+4.106461e+01,+4.107223e+01,+4.101070e+01,+4.102005e+01,+1.908192e-02,+1.910049e-02,+1.963953e-02,+1.965009e-02,+3.621404e+02,
+7.400000e+00,+0.000000e+00,+5.914739e+01,+7.727044e-01,+1.839974e+01,+8.105997e-03,+9.367749e-01,-1.006082e-02,+1.884559e-02,-3.885619e-03,+5.186436e-04,+2.972718e-03,-6.093554e-03,+4.869825e-02,-6.311616e-03,-5.448920e-04,+5.221832e-03,+4.108351e+01,+4.108949e+01,+4.102992e+01,+4.103758e+01,+1.909310e-02,+1.909352e-02,+1.964638e-02,+1.963887e-02,+3.588582e+02,
+7.410000e+00,+0.000000e+00,+5.933138e+01,+7.762589e-01,+1.840906e+01,+8.085573e-03,+9.260870e-01,-1.010745e-02,+1.885042e-02,-3.855900e-03,+5.073881e-04,+2.972358e-03,-6.063242e-03,+4.861080e-02,-6.281113e-03,-5.397511e-04,+5.201611e-03,+4.110217e+01,+4.110651e+01,+4.104890e+01,+4.105487e+01,+1.910430e-02,+1.908659e-02,+1.965324e-02,+1.962767e-02,+3.555778e+02,
+7.420000e+00,+0.000000e+00,+5.951547e+01,+7.798158e-01,+1.841827e+01,+8.064798e-03,+9.154052e-01,-1.015215e-02,+1.885514e-02,-3.826180e-03,+4.961157e-04,+2.972722e-03,-6.033060e-03,+4.852347e-02,-6.250720e-03,-5.346293e-04,+5.181461e-03,+4.112059e+01,+4.112330e+01,+4.106765e+01,+4.107193e+01,+1.911553e-02,+1.907968e-02,+1.966011e-02,+1.961650e-02,+3.522994e+02,
+7.430000e+00,+0.000000e+00,+5.969965e+01,+7.833752e-01,+1.842737e+01,+8.043704e-03,+9.047309e-01,-1.019448e-02,+1.885975e-02,-3.796453e-03,+4.847800e-04,+2.973566e-03,-6.003016e-03,+4.843626e-02,-6.220434e-03,-5.295254e-04,+5.161384e-03,+4.113878e+01,+4.113985e+01,+4.108616e+01,+4.108875e+01,+1.912678e-02,+1.907279e-02,+1.966699e-02,+1.960535e-02,+3.490231e+02,
+7.440000e+00,+0.000000e+00,+5.988392e+01,+7.869370e-01,+1.843637e+01,+8.022325e-03,+8.940655e-01,-1.023540e-02,+1.886424e-02,-3.766716e-03,+4.733642e-04,+2.974568e-03,-5.973116e-03,+4.834914e-02,-6.190255e-03,-5.244385e-04,+5.141378e-03,+4.115672e+01,+4.115616e+01,+4.110443e+01,+4.110534e+01,+1.913805e-02,+1.906591e-02,+1.967388e-02,+1.959421e-02,+3.457491e+02,
+7.450000e+00,+0.000000e+00,+6.006827e+01,+7.905012e-01,+1.844526e+01,+8.000696e-03,+8.834091e-01,-1.027442e-02,+1.886863e-02,-3.736969e-03,+4.618832e-04,+2.975388e-03,-5.943362e-03,+4.826210e-02,-6.160180e-03,-5.193683e-04,+5.121444e-03,+4.117443e+01,+4.117223e+01,+4.112246e+01,+4.112168e+01,+1.914934e-02,+1.905903e-02,+1.968078e-02,+1.958307e-02,+3.424778e+02,
+7.460000e+00,+0.000000e+00,+6.025272e+01,+7.940677e-01,+1.845404e+01,+7.978840e-03,+8.727636e-01,-1.031205e-02,+1.887290e-02,-3.707216e-03,+4.503820e-04,+2.975719e-03,-5.913750e-03,+4.817512e-02,-6.130208e-03,-5.143148e-04,+5.101579e-03,+4.119191e+01,+4.118806e+01,+4.114026e+01,+4.113779e+01,+1.916062e-02,+1.905214e-02,+1.968768e-02,+1.957194e-02,+3.392093e+02,
+7.470000e+00,+0.000000e+00,+6.043725e+01,+7.976364e-01,+1.846271e+01,+7.956770e-03,+8.621287e-01,-1.034852e-02,+1.887706e-02,-3.677463e-03,+4.389287e-04,+2.975342e-03,-5.884275e-03,+4.808816e-02,-6.100337e-03,-5.092784e-04,+5.081780e-03,+4.120914e+01,+4.120366e+01,+4.115782e+01,+4.115366e+01,+1.917189e-02,+1.904523e-02,+1.969458e-02,+1.956079e-02,+3.359437e+02,
+7.480000e+00,+0.000000e+00,+6.062187e+01,+8.012074e-01,+1.847128e+01,+7.934483e-03,+8.515054e-01,-1.038380e-02,+1.888111e-02,-3.647717e-03,+4.276022e-04,+2.974164e-03,-5.854927e-03,+4.800124e-02,-6.070564e-03,-5.042598e-04,+5.062045e-03,+4.122614e+01,+4.121902e+01,+4.117515e+01,+4.116928e+01,+1.918313e-02,+1.903831e-02,+1.970147e-02,+1.954963e-02,+3.326811e+02,
+7.490000e+00,+0.000000e+00,+6.080658e+01,+8.047806e-01,+1.847975e+01,+7.911959e-03,+8.408907e-01,-1.041880e-02,+1.888505e-02,-3.617986e-03,+4.164788e-04,+2.972231e-03,-5.825693e-03,+4.791433e-02,-6.040889e-03,-4.992593e-04,+5.042371e-03,+4.124289e+01,+4.123413e+01,+4.119223e+01,+4.118467e+01,+1.919433e-02,+1.903137e-02,+1.970833e-02,+1.953846e-02,+3.294214e+02,
+7.500000e+00,+0.000000e+00,+6.099137e+01,+8.083558e-01,+1.848810e+01,+7.889167e-03,+8.302853e-01,-1.045204e-02,+1.888888e-02,-3.588277e-03,+4.056193e-04,+2.969722e-03,-5.796563e-03,+4.782745e-02,-6.011312e-03,-4.942778e-04,+5.022757e-03,+4.125941e+01,+4.124901e+01,+4.120908e+01,+4.119983e+01,+1.920550e-02,+1.902443e-02,+1.971516e-02,+1.952727e-02,+3.261645e+02,
+7.510000e+00,+0.000000e+00,+6.117624e+01,+8.119332e-01,+1.849635e+01,+7.866068e-03,+8.196862e-01,-1.048411e-02,+1.889261e-02,-3.558595e-03,+3.950592e-04,+2.966921e-03,-5.767529e-03,+4.774061e-02,-5.981833e-03,-4.893162e-04,+5.003200e-03,+4.127569e+01,+4.126365e+01,+4.122569e+01,+4.121474e+01,+1.921662e-02,+1.901748e-02,+1.972197e-02,+1.951608e-02,+3.229101e+02,
+7.520000e+00,+0.000000e+00,+6.136119e+01,+8.155126e-01,+1.850450e+01,+7.842622e-03,+8.090932e-01,-1.051490e-02,+1.889623e-02,-3.528941e-03,+3.848026e-04,+2.964166e-03,-5.738586e-03,+4.765382e-02,-5.952451e-03,-4.843752e-04,+4.983701e-03,+4.129173e+01,+4.127805e+01,+4.124206e+01,+4.122942e+01,+1.922772e-02,+1.901055e-02,+1.972875e-02,+1.950490e-02,+3.196581e+02,
+7.530000e+00,+0.000000e+00,+6.154623e+01,+8.190941e-01,+1.851254e+01,+7.818793e-03,+7.985040e-01,-1.054359e-02,+1.889976e-02,-3.499312e-03,+3.748210e-04,+2.961794e-03,-5.709733e-03,+4.756710e-02,-5.923167e-03,-4.794553e-04,+4.964257e-03,+4.130753e+01,+4.129221e+01,+4.125819e+01,+4.124387e+01,+1.923879e-02,+1.900364e-02,+1.973551e-02,+1.949372e-02,+3.164078e+02,
+7.540000e+00,+0.000000e+00,+6.173134e+01,+8.226775e-01,+1.852047e+01,+7.794556e-03,+7.879181e-01,-1.057038e-02,+1.890319e-02,-3.469704e-03,+3.650587e-04,+2.960085e-03,-5.680973e-03,+4.748048e-02,-5.893981e-03,-4.745560e-04,+4.944869e-03,+4.132309e+01,+4.130613e+01,+4.127408e+01,+4.125807e+01,+1.924986e-02,+1.899675e-02,+1.974226e-02,+1.948257e-02,+3.131591e+02,
+7.550000e+00,+0.000000e+00,+6.191653e+01,+8.262628e-01,+1.852830e+01,+7.769902e-03,+7.773354e-01,-1.059481e-02,+1.890653e-02,-3.440108e-03,+3.554419e-04,+2.959213e-03,-5.652313e-03,+4.739397e-02,-5.864893e-03,-4.696765e-04,+4.925540e-03,+4.133841e+01,+4.131982e+01,+4.128974e+01,+4.127205e+01,+1.926094e-02,+1.898990e-02,+1.974900e-02,+1.947144e-02,+3.099120e+02,
+7.560000e+00,+0.000000e+00,+6.210180e+01,+8.298500e-01,+1.853602e+01,+7.744834e-03,+7.667548e-01,-1.061655e-02,+1.890977e-02,-3.410516e-03,+3.458900e-04,+2.959216e-03,-5.623760e-03,+4.730757e-02,-5.835902e-03,-4.648156e-04,+4.906271e-03,+4.135349e+01,+4.133328e+01,+4.130516e+01,+4.128579e+01,+1.927203e-02,+1.898308e-02,+1.975574e-02,+1.946033e-02,+3.066661e+02,
+7.570000e+00,+0.000000e+00,+6.228715e+01,+8.334391e-01,+1.854363e+01,+7.719374e-03,+7.561797e-01,-1.063631e-02,+1.891292e-02,-3.380920e-03,+3.363296e-04,+2.959991e-03,-5.595324e-03,+4.722129e-02,-5.807009e-03,-4.599716e-04,+4.887065e-03,+4.136834e+01,+4.134650e+01,+4.132035e+01,+4.129930e+01,+1.928315e-02,+1.897629e-02,+1.976248e-02,+1.944926e-02,+3.034218e+02,
+7.580000e+00,+0.000000e+00,+6.247257e+01,+8.370299e-01,+1.855114e+01,+7.693550e-03,+7.456094e-01,-1.065384e-02,+1.891598e-02,-3.351313e-03,+3.267072e-04,+2.961309e-03,-5.567015e-03,+4.713512e-02,-5.778211e-03,-4.551435e-04,+4.867924e-03,+4.138295e+01,+4.135948e+01,+4.133530e+01,+4.131257e+01,+1.929430e-02,+1.896952e-02,+1.976924e-02,+1.943820e-02,+3.001790e+02,
+7.590000e+00,+0.000000e+00,+6.265807e+01,+8.406226e-01,+1.855855e+01,+7.667400e-03,+7.350464e-01,-1.066943e-02,+1.891894e-02,-3.321692e-03,+3.169987e-04,+2.962857e-03,-5.538839e-03,+4.704903e-02,-5.749508e-03,-4.503303e-04,+4.848848e-03,+4.139733e+01,+4.137223e+01,+4.135002e+01,+4.132560e+01,+1.930547e-02,+1.896276e-02,+1.977602e-02,+1.942715e-02,+2.969381e+02,
+7.600000e+00,+0.000000e+00,+6.284364e+01,+8.442169e-01,+1.856584e+01,+7.640958e-03,+7.244914e-01,-1.068352e-02,+1.892181e-02,-3.292054e-03,+3.072125e-04,+2.964285e-03,-5.510798e-03,+4.696302e-02,-5.720899e-03,-4.455316e-04,+4.829836e-03,+4.141147e+01,+4.138474e+01,+4.136450e+01,+4.133841e+01,+1.931666e-02,+1.895600e-02,+1.978280e-02,+1.941611e-02,+2.936992e+02,
+7.610000e+00,+0.000000e+00,+6.302929e+01,+8.478129e-01,+1.857304e+01,+7.614253e-03,+7.139456e-01,-1.069567e-02,+1.892458e-02,-3.262405e-03,+2.973882e-04,+2.965270e-03,-5.482890e-03,+4.687705e-02,-5.692381e-03,-4.407472e-04,+4.810887e-03,+4.142538e+01,+4.139702e+01,+4.137876e+01,+4.135097e+01,+1.932785e-02,+1.894923e-02,+1.978959e-02,+1.940506e-02,+2.904625e+02,
+7.620000e+00,+0.000000e+00,+6.321500e+01,+8.514106e-01,+1.858012e+01,+7.587301e-03,+7.034086e-01,-1.070724e-02,+1.892726e-02,-3.232749e-03,+2.875910e-04,+2.965571e-03,-5.455111e-03,+4.679111e-02,-5.663953e-03,-4.359776e-04,+4.791998e-03,+4.143905e+01,+4.140907e+01,+4.139277e+01,+4.136330e+01,+1.933903e-02,+1.894244e-02,+1.979638e-02,+1.939401e-02,+2.872284e+02,
+7.630000e+00,+0.000000e+00,+6.340079e+01,+8.550099e-01,+1.858710e+01,+7.560102e-03,+6.928806e-01,-1.071737e-02,+1.892984e-02,-3.203093e-03,+2.779001e-04,+2.965064e-03,-5.427451e-03,+4.670518e-02,-5.635614e-03,-4.312235e-04,+4.773167e-03,+4.145249e+01,+4.142087e+01,+4.140655e+01,+4.137540e+01,+1.935019e-02,+1.893563e-02,+1.980316e-02,+1.938293e-02,+2.839967e+02,
+7.640000e+00,+0.000000e+00,+6.358664e+01,+8.586107e-01,+1.859398e+01,+7.532639e-03,+6.823614e-01,-1.072678e-02,+1.893233e-02,-3.173447e-03,+2.683946e-04,+2.963771e-03,-5.399899e-03,+4.661925e-02,-5.607362e-03,-4.264853e-04,+4.754392e-03,+4.146569e+01,+4.143244e+01,+4.142010e+01,+4.138725e+01,+1.936132e-02,+1.892881e-02,+1.980992e-02,+1.937184e-02,+2.807676e+02,
+7.650000e+00,+0.000000e+00,+6.377256e+01,+8.622130e-01,+1.860075e+01,+7.504882e-03,+6.718511e-01,-1.073530e-02,+1.893473e-02,-3.143816e-03,+2.591401e-04,+2.961853e-03,-5.372443e-03,+4.653334e-02,-5.579197e-03,-4.217636e-04,+4.735670e-03,+4.147866e+01,+4.144378e+01,+4.143341e+01,+4.139888e+01,+1.937241e-02,+1.892198e-02,+1.981666e-02,+1.936074e-02,+2.775409e+02,
+7.660000e+00,+0.000000e+00,+6.395855e+01,+8.658169e-01,+1.860742e+01,+7.476794e-03,+6.613443e-01,-1.074262e-02,+1.893704e-02,-3.114207e-03,+2.501783e-04,+2.959583e-03,-5.345076e-03,+4.644745e-02,-5.551119e-03,-4.170596e-04,+4.717000e-03,+4.149138e+01,+4.145487e+01,+4.144648e+01,+4.141026e+01,+1.938346e-02,+1.891514e-02,+1.982337e-02,+1.934963e-02,+2.743162e+02,
+7.670000e+00,+0.000000e+00,+6.414461e+01,+8.694221e-01,+1.861398e+01,+7.448332e-03,+6.508430e-01,-1.074833e-02,+1.893926e-02,-3.084621e-03,+2.415195e-04,+2.957300e-03,-5.317793e-03,+4.636160e-02,-5.523128e-03,-4.123739e-04,+4.698381e-03,+4.150387e+01,+4.146573e+01,+4.145932e+01,+4.142142e+01,+1.939449e-02,+1.890832e-02,+1.983005e-02,+1.933851e-02,+2.710935e+02,
+7.680000e+00,+0.000000e+00,+6.433073e+01,+8.730287e-01,+1.862043e+01,+7.419461e-03,+6.403447e-01,-1.075215e-02,+1.894140e-02,-3.055056e-03,+2.331405e-04,+2.955351e-03,-5.290591e-03,+4.627580e-02,-5.495225e-03,-4.077071e-04,+4.679811e-03,+4.151613e+01,+4.147636e+01,+4.147192e+01,+4.143234e+01,+1.940549e-02,+1.890151e-02,+1.983672e-02,+1.932741e-02,+2.678724e+02,
+7.690000e+00,+0.000000e+00,+6.451692e+01,+8.766367e-01,+1.862678e+01,+7.390153e-03,+6.298487e-01,-1.075386e-02,+1.894346e-02,-3.025507e-03,+2.249891e-04,+2.954032e-03,-5.263473e-03,+4.619009e-02,-5.467409e-03,-4.030588e-04,+4.661291e-03,+4.152814e+01,+4.148675e+01,+4.148429e+01,+4.144303e+01,+1.941648e-02,+1.889473e-02,+1.984336e-02,+1.931633e-02,+2.646524e+02,
+7.700000e+00,+0.000000e+00,+6.470317e+01,+8.802460e-01,+1.863303e+01,+7.360394e-03,+6.193535e-01,-1.075341e-02,+1.894544e-02,-2.995968e-03,+2.169929e-04,+2.953538e-03,-5.236445e-03,+4.610447e-02,-5.439680e-03,-3.984285e-04,+4.642823e-03,+4.153992e+01,+4.149690e+01,+4.149642e+01,+4.145348e+01,+1.942748e-02,+1.888798e-02,+1.985000e-02,+1.930527e-02,+2.614336e+02,
+7.710000e+00,+0.000000e+00,+6.488948e+01,+8.838566e-01,+1.863917e+01,+7.330188e-03,+6.088612e-01,-1.075072e-02,+1.894735e-02,-2.966429e-03,+2.090705e-04,+2.953931e-03,-5.209516e-03,+4.601895e-02,-5.412038e-03,-3.938149e-04,+4.624408e-03,+4.155147e+01,+4.150683e+01,+4.150832e+01,+4.146371e+01,+1.943849e-02,+1.888126e-02,+1.985664e-02,+1.929424e-02,+2.582156e+02,
+7.720000e+00,+0.000000e+00,+6.507585e+01,+8.874684e-01,+1.864520e+01,+7.299554e-03,+5.983708e-01,-1.074548e-02,+1.894917e-02,-2.936882e-03,+2.011456e-04,+2.955126e-03,-5.182693e-03,+4.593354e-02,-5.384483e-03,-3.892165e-04,+4.606050e-03,+4.156277e+01,+4.151652e+01,+4.151998e+01,+4.147370e+01,+1.944953e-02,+1.887457e-02,+1.986328e-02,+1.928323e-02,+2.549986e+02,
+7.730000e+00,+0.000000e+00,+6.526228e+01,+8.910814e-01,+1.865113e+01,+7.268520e-03,+5.878837e-01,-1.073801e-02,+1.895093e-02,-2.907320e-03,+1.931602e-04,+2.956906e-03,-5.155988e-03,+4.584823e-02,-5.357013e-03,-3.846323e-04,+4.587749e-03,+4.157385e+01,+4.152598e+01,+4.153142e+01,+4.148346e+01,+1.946061e-02,+1.886791e-02,+1.986994e-02,+1.927224e-02,+2.517828e+02,
+7.740000e+00,+0.000000e+00,+6.544877e+01,+8.946956e-01,+1.865696e+01,+7.237123e-03,+5.774023e-01,-1.072901e-02,+1.895260e-02,-2.877738e-03,+1.850851e-04,+2.958963e-03,-5.129405e-03,+4.576301e-02,-5.329629e-03,-3.800611e-04,+4.569506e-03,+4.158469e+01,+4.153521e+01,+4.154262e+01,+4.149299e+01,+1.947170e-02,+1.886125e-02,+1.987661e-02,+1.926126e-02,+2.485683e+02,
+7.750000e+00,+0.000000e+00,+6.563531e+01,+8.983109e-01,+1.866268e+01,+7.205401e-03,+5.669283e-01,-1.071784e-02,+1.895419e-02,-2.848136e-03,+1.769239e-04,+2.960943e-03,-5.102948e-03,+4.567784e-02,-5.302327e-03,-3.755025e-04,+4.551322e-03,+4.159530e+01,+4.154420e+01,+4.155359e+01,+4.150228e+01,+1.948282e-02,+1.885459e-02,+1.988329e-02,+1.925029e-02,+2.453553e+02,
+7.760000e+00,+0.000000e+00,+6.582192e+01,+9.019273e-01,+1.866829e+01,+7.173383e-03,+5.564588e-01,-1.070501e-02,+1.895571e-02,-2.818516e-03,+1.687122e-04,+2.962512e-03,-5.076616e-03,+4.559271e-02,-5.275107e-03,-3.709563e-04,+4.533195e-03,+4.160568e+01,+4.155296e+01,+4.156432e+01,+4.151135e+01,+1.949395e-02,+1.884793e-02,+1.988998e-02,+1.923930e-02,+2.421441e+02,
+7.770000e+00,+0.000000e+00,+6.600858e+01,+9.055448e-01,+1.867381e+01,+7.141089e-03,+5.459992e-01,-1.069154e-02,+1.895714e-02,-2.788883e-03,+1.605131e-04,+2.963413e-03,-5.050405e-03,+4.550760e-02,-5.247968e-03,-3.664228e-04,+4.515123e-03,+4.161582e+01,+4.156149e+01,+4.157483e+01,+4.152017e+01,+1.950507e-02,+1.884125e-02,+1.989667e-02,+1.922831e-02,+2.389349e+02,
+7.780000e+00,+0.000000e+00,+6.619529e+01,+9.091632e-01,+1.867921e+01,+7.108521e-03,+5.355483e-01,-1.067700e-02,+1.895850e-02,-2.759245e-03,+1.524055e-04,+2.963505e-03,-5.024306e-03,+4.542249e-02,-5.220909e-03,-3.619027e-04,+4.497103e-03,+4.162573e+01,+4.156978e+01,+4.158510e+01,+4.152877e+01,+1.951617e-02,+1.883454e-02,+1.990335e-02,+1.921729e-02,+2.357278e+02,
+7.790000e+00,+0.000000e+00,+6.638206e+01,+9.127827e-01,+1.868451e+01,+7.075664e-03,+5.251035e-01,-1.066112e-02,+1.895978e-02,-2.729611e-03,+1.444704e-04,+2.962792e-03,-4.998309e-03,+4.533737e-02,-5.193927e-03,-3.573967e-04,+4.479134e-03,+4.163541e+01,+4.157784e+01,+4.159514e+01,+4.153713e+01,+1.952724e-02,+1.882782e-02,+1.991002e-02,+1.920626e-02,+2.325226e+02,
+7.800000e+00,+0.000000e+00,+6.656888e+01,+9.164030e-01,+1.868971e+01,+7.042490e-03,+5.146644e-01,-1.064427e-02,+1.896098e-02,-2.699987e-03,+1.367764e-04,+2.961423e-03,-4.972401e-03,+4.525225e-02,-5.167023e-03,-3.529053e-04,+4.461213e-03,+4.164485e+01,+4.158566e+01,+4.160495e+01,+4.154525e+01,+1.953828e-02,+1.882109e-02,+1.991667e-02,+1.919521e-02,+2.293195e+02,
+7.810000e+00,+0.000000e+00,+6.675575e+01,+9.200243e-01,+1.869480e+01,+7.008961e-03,+5.042312e-01,-1.062641e-02,+1.896211e-02,-2.670379e-03,+1.293695e-04,+2.959662e-03,-4.946575e-03,+4.516714e-02,-5.140197e-03,-3.484295e-04,+4.443338e-03,+4.165406e+01,+4.159325e+01,+4.161451e+01,+4.155315e+01,+1.954928e-02,+1.881435e-02,+1.992330e-02,+1.918415e-02,+2.261181e+02,
+7.820000e+00,+0.000000e+00,+6.694268e+01,+9.236463e-01,+1.869979e+01,+6.975036e-03,+4.938013e-01,-1.060707e-02,+1.896316e-02,-2.640790e-03,+1.222641e-04,+2.957849e-03,-4.920826e-03,+4.508205e-02,-5.113449e-03,-3.439702e-04,+4.425508e-03,+4.166303e+01,+4.160061e+01,+4.162385e+01,+4.156081e+01,+1.956025e-02,+1.880762e-02,+1.992990e-02,+1.917309e-02,+2.229183e+02,
+7.830000e+00,+0.000000e+00,+6.712965e+01,+9.272693e-01,+1.870468e+01,+6.940677e-03,+4.833724e-01,-1.058606e-02,+1.896416e-02,-2.611217e-03,+1.154409e-04,+2.956337e-03,-4.895151e-03,+4.499700e-02,-5.086778e-03,-3.395277e-04,+4.407723e-03,+4.167177e+01,+4.160773e+01,+4.163295e+01,+4.156824e+01,+1.957120e-02,+1.880090e-02,+1.993648e-02,+1.916204e-02,+2.197196e+02,
